,Job_ID,Location,Title,Company,Date,Link,Description
24,3881517899,Worldwide,KYC Quality Review,ING Corporate Finance,2024-03-08,https://ph.linkedin.com/jobs/view/kyc-quality-review-at-ing-corporate-finance-3881517899?position=51&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=MgOpLP%2By6iQFseS1aRbbZg%3D%3D&trk=public_jobs_jserp-result_search-card,"Key Functional Responsibilities


Performing Quality Review on the CDD files:
End to end CDD review: aimed at discovery of potential quality errors in CDD files in a population.
Targeted review: to test for specific errors in completed CDD files.
Analyzing feedback on quality coming from Quality Assurance, Operational Compliance Dashboard, and other sources.
Determining focus areas for Quality Review and research questions.
Performing root cause analysis for the quality gaps, common errors identified.
Maintaining regular working relations with Processing Unit contacts e.g., Leads, SMEs, Signatories, etc. to perform in-depth root cause analysis
Preparing reports on the outcome of analysis and ensuring feedback loop with the specific Processing Unit to agree on the outcomes.
Proposing potential improvements, preventive and mitigating measures.
Liaising with Global KYC end to end Pillar, WB CDD QC Lead on additional focus areas and improvement actions required.
In some cases, validating closure of the improvement actions to confirm the structural fix has been applied.
Organizing lessons learnt and facilitating knowledge sharing sessions with Processing Units or the SME Community


Other


Supporting with project management activities related to quality, reporting, maintaining the team SharePoint, forms, and trackers.
Creating and updating reporting for various Governance forums, updating of Quality Review workplace instructions whenever needed.
Giving and asking for constructive feedback.
Partnering with local organizations and Global KYC team to understand relevant regulatory requirements, quality opportunities, challenges, needs, gaps.


Required Experience, Skills And Competencies


3+ years of relevant experience in AML/ CDD/ KYC in roles like CDD/KYC Analyst, Quality Control, Quality Assurance, and/or Subject Matter Expert.
Understanding of key regulations (FEC, ESR, FATCA, CRS) and their respective effects on the operational landscape of KYC.
Academic level and preferably a certification in FEC, FATCA, CRS, ESR or AML expertise areas or willingness to achieve those certifications.
Risk awareness and ability to interpret research results and which mitigation measures need to be designed and implemented following the research results.
Independent, analytical thinker, natural curiosity and desire to improve. A growth mindset. ability to get people on board’ and to influence change.
Proactive self-starter, Can-Do, No Surprises and Positive mind-set. Overall, you have a healthy work ethic and a willingness to collaborate.
Strong organizational and cultural sensitivity. Ability to successfully work remotely in multiple countries and ensure different cultures will work together as one team; taking into account different cultures, languages and time zones etc.
Ability to display flexibility to teams and adapt plan, approach and behavior to the different needs, cultures and situations.
Strong resilience; ability to navigate through ambiguity and simplify complexity without losing essence.
High fluency in English is a must.
Show more "
25,3879379379,Worldwide,Ajudante Familiar,IEFP,2024-04-02,https://pt.linkedin.com/jobs/view/ajudante-familiar-at-iefp-3879379379?position=52&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=eTvb6woA7ED4JT9NBjVyTw%3D%3D&trk=public_jobs_jserp-result_search-card,"Condições Requeridas Habilitações Escolares e Profissionais

Habilitações Mínimas


º ano


Formação Profissional Exigida

Não

Data Prevista Para Início Do Trabalho

2024-02-01

Certificação Profissional

NR

Experiência Profissional

Experiência Anterior

Não

Cumprimento de Quotas

Cumprimento de Quotas ? recrutamento de pessoas com deficiência (Lei 4/2019)?:

Não

Outros Requisitos

Tipo(s) De Carta Condução

Ligeiros

Transporte Próprio

Sim

Normas específicas de higiene e segurança no trabalho:

Sim

Observações

legisladas para a atividade

Descrição do Perfil

AJUDANTE FAMILIAR PARA LAR DE IDOSOS

Condições Oferecidas Contrato de Trabalho

Tipo De Contrato

Sem termo

Regime De Trabalho

A tempo completo

Horário Trabalho

Regime Horário

Turnos

Nº De Horas

8.0

Descanso Semanal

Outro Rotativo

Formas De Prestação De Trabalho

Presencial

Remuneração e Subsídios

Remuneração Base Ilíquida

820 EUR/Mês

Subsídio De Refeição

Refeições incluídas

Irct

A entidade contratante declara estar abrangida pelo seguinte IRCT: Contrato Coletivo de Trabalho / 2023.03.08

Outras Regalias

Outras competências requeridas

Uso de Documentos

Localizar a Informação necessária num documento

Comunicação Oral

Compreender informação transmitida oralmente, como por exemplo instruções de trabalho detalhadas

Comunicação Escrita

Registar informação, escrevendo textos breves

Relacionamento com os Outros

Cooperar com os outros no seu trabalho

Resolução de Problemas

Reconhecer e identificar problemas

Tecnologias de Informação

Utilizar scanners, fotocopiadoras, telefones, faxes e outros equipamentos similares

Aprendizagem Autónoma

Aprender em ambiente de trabalho

Gestão de Recursos

Gerir o próprio tempo
Show more "
26,3879370340,Worldwide,Care Assistant,Complete Care Amegreen,2024-03-08,https://uk.linkedin.com/jobs/view/care-assistant-at-complete-care-amegreen-3879370340?position=55&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=8A1ogkVWAvoh0fQssnSpag%3D%3D&trk=public_jobs_jserp-result_search-card,"Company Description

Location(s): Harvington

Pay Rate: £12.00 - £12.50

Shifts Available: Days and nights

Access to vehicle required: Yes

What We Offer

Complete Care Amegreen is part of City & County Healthcare Group. You’ll have access to all the resources, career pathways, benefits, investments, opportunities, and security that being part of City & County Healthcare Group brings. It’s the best of both worlds.

What You’ll Get


Maternity/Paternity leave
Pension scheme
Paid annual leave
Refer a friend scheme
Cycle-to-work scheme
Enhanced DBS check


Job Description

What You’ll Do

This is an excellent opportunity to enhance your current skill base and join us as a Complex Care Assistant. You will have full training and clinical support to develop and enhance skills in various complex areas such as tracheotomy, ventilation, seizure management, and stoma care plus so much more! We care for and support people of all ages, in the community, and in their homes, with Spinal Cord injury, Muscular dystrophy, acquired brain injuries and many other complex needs. Every day will be different. And you’ll never know what challenges you’re about to face next. One thing you can be sure of though, is that you’ll be making your clients’ days brighter, whilst developing your skills and knowledge.

Qualifications

What you’ll need

Previous experience in childcare would be preferable as well as plenty of care, compassion, and resilience.

Additional Information

Why choose us?

We see extraordinary achievements happen every day thanks to the talent and commitment of our people. We want to transform the care industry by working smarter, using innovative tech, and driving forward positive change. As the largest care company in the UK, we have the size and success to offer you a world of career opportunity, choice, and security. Join us on our journey and continue yours.

City and County Healthcare Group is an equal opportunities employer.
Show more "
27,3879375064,Worldwide,Administrative Assistant - Audit,Moore in South Africa,2024-04-02,https://za.linkedin.com/jobs/view/administrative-assistant-audit-at-moore-in-south-africa-3879375064?position=58&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=iHFeIW8MZS%2ByDmkSylx0iA%3D%3D&trk=public_jobs_jserp-result_search-card,"Moore Durban seeks a highly organized and detail-oriented Administrative Assistant to join our Audit Department.

The successful candidate will play a crucial role in supporting the firm's day-to-day operations and ensuring the smooth functioning of administrative tasks. As an Administrative Assistant, you will work closely with our audit professionals and provide essential administrative support to maintain the efficiency and effectiveness of our services.
Show more "
28,3879379934,Worldwide,Sales Assistant | Retail | Ted Baker City Stars,Al-Futtaim Health,2024-04-02,https://eg.linkedin.com/jobs/view/sales-assistant-retail-ted-baker-city-stars-at-al-futtaim-health-3879379934?position=59&pageNum=0&refId=5XWxRDlNwGCWSZf%2FMLeudw%3D%3D&trackingId=46SG532vpCeVb4ojb0JYmg%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Requisition ID: 159774

Established in the 1930s as a trading business, Al-Futtaim Group today is one of the most diversified and progressive, privately held regional businesses headquartered in Dubai, United Arab Emirates. Structured into five operating divisions; automotive, financial services, real estate, retail and healthcare; employing more than 35,000 employees across more than 20 countries in the Middle East, Asia and Africa, Al-Futtaim Group partners with over 200 of the world's most admired and innovative brands. Al-Futtaim Group’s entrepreneurship and relentless customer focus enables the organization to continue to grow and expand; responding to the changing needs of our customers within the societies in which we operate.

By upholding our values of respect, excellence, collaboration and integrity; Al-Futtaim Group continues to enrich the lives and aspirations of our customers each and every day

Overview Of The Role

A sales assistant plays a crucial role in supporting the sales team by providing excellent customer service, assisting with product inquiries, and ensuring the smooth operation of the sales process

What You Will Do


Creates a sparkling clean and organized environment by maintaining store standards and cleanliness
Creates a positive first impression for the customer through an energetic attitude and adhering to dress code
Greets customers immediately upon entering the store with a smile and sincere non business like greeting
Provides customers with current relevant information about the product
Provides quality service in the fitting rooms, follows up with customers in a timely manner, maintains cash wrap cleanliness and attempts to add on to the sale
Provides efficient service at the cash wrap, offers gift cards, maintains cash wrap cleanliness and captures customer information in the database.
Sincerely thanks all customers for shopping as they exit the store, and invites them back.


Required Skills To Be Successful


Minimum Qualifications and Knowledge: High School Degree
Minimum Experience: 1-2 years of retail sales experience


Job-Specific Skills


Excellent communication skills.
Good leadership skills:
Active listening.
Empathy.
The ability to share clear messages and make complex ideas easy to understand for everyone.
The ability to inspire and convince others.
Flexibility.

About Al-Futtaim Retail

Al-Futtaim Retail has established itself as one of the leaders in Retail across the Middle East, Africa & Asia over the past 30 years. We have developed partnerships with some of the biggest and most respected Brands in the world including IKEA, ACE and Toys R Us in the Middle East and the Inditex Group of Brands (Zara, Mango, Bershka and P&B) across Asia. We are also one of the largest Global partners of Marks and Spencer’s in both regions with over 75 stores offering both fashion & food options.

Most recently we have been responsible for bringing brands to the Middle East for the first time with the exciting launches of Watsons and B&Q and we aim to continue to be agile and adaptive to our markets with new launches and further development. For this to be possible we aim to recruit the best talent from all backgrounds who will continue to challenge and develop our diverse workforce which includes over 100 nationalities across 12 countries. Join us today and make a difference…
Show more "
29,3877860546,Worldwide,Customer Service Representative,STAR SERVICES LLC.,2024-04-02,https://ae.linkedin.com/jobs/view/customer-service-representative-at-star-services-llc-3877860546?position=2&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=TOVDZeUv%2FaCrYwDX2L73Ow%3D%3D&trk=public_jobs_jserp-result_search-card,"The ideal candidate loves talking to people and proactively solving issues. You will be responsible for converting customers into passionate evangelists 

 

Responsibilities
Communicate with customers via phone, email and chat
Provide knowledgeable answers to questions about product, pricing and availability
Work with internal departments to meet customer's needs
Data entry in various platforms




Qualifications

At least 1 - 3 years' of relevant work experience
Excellent phone etiquette and excellent verbal, written, and interpersonal skills
Ability to multi-task, organize, and prioritize work

Show more "
30,3881543052,Worldwide,Recruitment Officer,Global Petroleum Business & Trading,2024-04-02,https://ae.linkedin.com/jobs/view/recruitment-officer-at-global-petroleum-business-trading-3881543052?position=4&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=ORngmvzpe3MmuGswKMYO7g%3D%3D&trk=public_jobs_jserp-result_search-card,"The Recruitment Officer will achieve staffing objectives of clients by recruiting and evaluating job candidates: advising, managers and clients as well as managing their relocations and coordinate along with the recruitment Team Leader.




Responsibilities




Handling the requirements in respect of the recruitment requirements from managerial & engineering positions to technicians' level both technical and administration support.
Prepare Candidates’ information sheets and the interview schedules for the clients and candidates‘ mobilization.
Follow–up shortlisted candidates’ status to the client.
Assist clients in conducting requirement campaigns abroad and locally, if necessary
Negotiate offer packages to finalize and draft the offer letters




Qualifications

University degree in Human Resources Management or any related field.
3-5 Years’ experience in a similar position.
Candidate must have recruitment experience in oil & gas, EPC, Marine and relevant industries.
Work location is Abu Dhabi

Show more "
31,3881519656,Worldwide,Head of Brand - Disruptor Brand,Henderson Brown Recruitment,2024-04-02,https://uk.linkedin.com/jobs/view/head-of-brand-disruptor-brand-at-henderson-brown-recruitment-3881519656?position=5&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=z6KDvBjwUN0hY%2F5O8Worjg%3D%3D&trk=public_jobs_jserp-result_search-card,"Head of Brand - #1 UK Food and Beverage Disruptor Brand

At HB we have an exciting opportunity for an Entrepreneurial Marketeer looking for their next role. Ideal for a Marketing Manager, Brand Lead and Head of Brand seeking something new in 2024.

We seek someone who either has experience with entrepreneurial SME brands looking to challenge the market upon introduction, or someone who has extensive disruptor experience.

Overview:

This role is going to be great for someone who feels they are surrounded by red tape and would thrive in a environment, where large ideas, innovation and NPD are all accepted with open arms. Of course there will be a requirement to be commercially sensitive as a number of their key brands are at certain transition points in their cycle. Therefore, we require one part strategist and another creative guru waiting to shine.

Person Spec:

We are looking for a talented marketeer who has a diverse array of experience mixed across both modern marketing as well as traditional FMCG marketing aspects. A real team player who collaborates easily and is perfectly willing to let the light shine just as much on those around them as on themselves.

The business are eager to bring life to their brands with different ideas. With plenty of funding and backing across the Senior Leadership Team, there is an exciting opportunity right here.

Attributes/Experience:

• Traditional Marketing Background

• Ability to demonstrate where they have grown recognised brands in the UK market.

• History of bringing life to Brands across multiple markets.

• Confident relationship builder with team management experience

• NPD/EPD and Rebranding Experience

• Excellent communicator- (Listener as well as talker)

• Ability to motivate and inspire individuals

What's On Offer:

Not only does this role offer a rewarding and fulfilling environment but also a highly competitive salary and strong benefits package.

£90,000pa

Benefits inc Car Allowance, Bonus Etc

Capable of commuting 1hour from London.

If interested in the above opportunity, please reach out to James Grant for a confidential discussion.

James.grant@hendbrown.com

Mobile: 07881388463

Office: 01733235111

Show more "
32,3879380584,Worldwide,Logistics Specialist,Hikvision MEA,2024-04-02,https://ae.linkedin.com/jobs/view/logistics-specialist-at-hikvision-mea-3879380584?position=7&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=uEUyO8wDcDmTKTX9lgqFeA%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Responsibilities:

Handling imports and export work.
Manage third-party warehouse matters.
Handling local and international shipping related matters.
Order document management and authentication processing.

Job Requirements:

Major in international trade or warehouse management.
Familiar with Dubai bonded zone and customs rules and regulations.
More than 2 years of warehouse or logistics related work experience is preferred.
Fluency in business English & Chinese-written and oral.
Knowledge in the operation of business software (Microsoft Office).
The work is meticulous, serious and responsible.

Show more "
33,3881543975,Worldwide,Head de Marketing,Kovi,2024-04-02,https://br.linkedin.com/jobs/view/head-de-marketing-at-kovi-3881543975?position=8&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=9mIqGpZbXNj9OuqwoNutWg%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsabilidades e atribuições:

Liderança Estratégica: Desenvolver e implementar um plano de marketing para aumentar a conscientização da marca e nossas performance de vendas. Alinhar a estratégia de marketing para alcançar os objetivos do negócio.
Gestão de Campanhas: Planejar e executar campanhas de marketing impactantes que comuniquem efetivamente a mensagem da marca para o público-alvo. Supervisionar o orçamento, cronograma e recursos para cada campanha
Estratégia de Marketing Digital: Liderar estratégias de marketing digital, incluindo SEO/SEM, email marketing, mídias sociais e publicidade online, para melhorar a presença online e impulsionar as vendas.
Gestão da Marca: Garantir a integridade da marca em todas as iniciativas e comunicações de marketing, gerenciando o posicionamento da marca e desenvolvendo uma voz de marca única e atraente.
Gestão e Desenvolvimento de Equipe: Liderar, motivar e orientar a equipe de marketing, promovendo um ambiente de trabalho colaborativo, produtivo e inovador.
Estratégia de Conteúdo: Supervisionar o desenvolvimento de conteúdo envolvente e alinhado à marca em várias plataformas, incluindo blogs, mídias sociais e o site da empresa.
Análise e Metrics: Utilizar análises de dados para acompanhar o desempenho das campanhas e o ROI, tomando decisões baseadas em dados para otimizar futuros esforços de marketing.
Engajamento com Stakeholders: Colaborar com equipes internas e parceiros externos para garantir uma abordagem unificada para o atendimento ao cliente, desenvolvimento de produto e expansão de mercado.
Inovação: Manter-se atualizado com as últimas tendências e tecnologias de marketing, buscando continuamente maneiras inovadoras de comercializar nossos produtos/serviços e engajar com nosso público.

Requisitos e qualificações:

Mínimo de 8 anos de experiência em marketing, com pelo menos 3 anos em um papel de liderança.
Histórico comprovado de desenvolvimento e execução de estratégias de marketing bem-sucedidas.
Forte compreensão dos canais e métricas de marketing digital.
Excelentes habilidades de liderança, comunicação e colaboração.
Capacidade de pensar de forma criativa e analítica.
Alta proficiência em ferramentas de automação de marketing e análise.
Paixão por se manter atualizado com tendências, tecnologias e melhores práticas em marketing.

Informações adicionais:

O que você vai encontrar aqui:

Seguro de Vida: Para cuidarmos do nosso bem maior: nossos Kovers.

Plano de Saúde: É importante se cuidar e estar bem.

Plano Odontológico: Para você dar aquele sorrisão bonito!

Cartão Flash: Seu VR e/ou VA em um único cartão! Até porque como diz o ditado: “saco vazio não para em pé!”

Parceria com SESC (adesão ao benefício depois de 90 dias).

Vale-Transporte ou Vale-Combustível: A escolha de como você se move é só sua.

Pai, mãe e filhos: Auxílio creche, licença maternidade estendida de 180 dias e licença paternidade estendida de 20 dias.

Gympass: Todos os Kovers têm direito a se exercitar com parte do valor subsidiado pela Kovi.

Kovenção: A reunião que a liderança da Kovi tem com a empresa inteira para que todos fiquem por dentro do status do negócio.

Show more "
34,3881544170,Worldwide,Head of Facilities Management,Valkyrie People Consulting,2024-04-02,https://ae.linkedin.com/jobs/view/head-of-facilities-management-at-valkyrie-people-consulting-3881544170?position=9&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=3KOabr2204UIBPTa5i6eBQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Head of Facilities Management

Location: Dubai, UAE

Company Overview:

Join our esteemed IT client, a leading provider of innovative technology solutions, as the Head of Facilities Management. With a commitment to excellence and a focus on delivering cutting-edge services, our client is at the forefront of the IT industry in Dubai.

Position Overview:

We are seeking a dynamic and experienced Head of Facilities Management to oversee the efficient operation of our client's facilities in Dubai. The successful candidate will be responsible for managing all aspects of facility operations, including maintenance, security, safety, and environmental compliance.

Responsibilities:

Strategic Planning: Develop and implement strategic plans for facility management in alignment with the company's objectives and growth plans.
Facility Operations: Oversee the day-to-day operations of facilities, including maintenance, repairs, cleaning, and landscaping, to ensure a safe, functional, and aesthetically pleasing environment.
Vendor Management: Manage relationships with external vendors, contractors, and service providers to ensure quality service delivery and cost-effective solutions.
Budget Management: Develop and manage facility budgets, monitor expenses, and implement cost-saving measures to optimize operational efficiency.
Health and Safety: Ensure compliance with health and safety regulations, conduct regular inspections, and implement measures to mitigate risks and hazards.
Security Management: Implement security protocols and procedures to safeguard company assets, employees, and visitors.
Environmental Sustainability: Develop and implement initiatives to promote environmental sustainability and reduce the carbon footprint of company facilities.
Space Planning: Coordinate space planning and utilization to optimize facility layout and functionality, ensuring efficient use of space and resources.
Emergency Response: Develop and maintain emergency response plans and procedures, conduct drills, and ensure readiness to respond to emergencies effectively.
Team Leadership: Lead and mentor the facilities management team, providing guidance, support, and development opportunities to enhance performance and capabilities.

Requirements:

Bachelor's degree in Facility Management, Engineering, Business Administration, or related field. Master's degree is a plus.
Minimum of 12-15 years of experience in facility management, with at least 3 years in a leadership role.
Strong knowledge of facility management best practices, regulations, and standards.
Excellent leadership and communication skills, with the ability to effectively manage teams and stakeholders.
Proven track record of managing facility operations, budgets, and projects effectively.
Certification in Facility Management (CFM) or similar credentials is preferred.
Familiarity with IT infrastructure and technology facilities is an advantage.
Ability to work effectively in a fast-paced and dynamic environment, with a proactive and results-oriented approach.
Show more "
35,3881524178,Worldwide,Financial Analyst,Taaleem,2024-04-02,https://ae.linkedin.com/jobs/view/financial-analyst-at-taaleem-3881524178?position=10&pageNum=2&refId=iNvJCyOnK8HC8CEmxYuCvw%3D%3D&trackingId=V3wP3li8EVOrJXZOnXszDw%3D%3D&trk=public_jobs_jserp-result_search-card,"Safeguarding Statement

Taaleem is committed to safeguarding and promoting the welfare of children. At Taaleem, we hold ourselves to a high standard of effective practices in relation to child protection, and we are committed to safeguarding and promoting the welfare of children. We expect all staff to share this commitment. Successful applicants will be subject to various background checks including receipt of references, proof of relevant qualifications, identification, and police checks, including overseas checks.

Main Responsibility:

Develop and maintain complex financial models in Excel to analyse financial performance, forecast future trends, and assess risks.
Stay up to date on the latest financial modelling techniques and best practices.
Conduct research and analysis on industry trends and market conditions to inform financial strategies.
Support for Monthly management pack and investor ppt.
Utilize Oracle NetSuite to generate reports, extract data, and streamline financial processes.
Budgets management in Oracle NetSuite and liaise with NetSuite/Budget technical team to sort out the issues.
Partner with other finance team members to ensure accurate and efficient monthly/quarterly management account reporting.

Qualifications:

Bachelor’s degree in finance, Accounting, plus CPA or CFA, or similar qualifications
Minimum 2+ years of experience in a financial analyst role.
Proven experience in developing and maintaining financial models in Excel.
Strong understanding of financial accounting principles and practices.
Expertise in budgeting, forecasting, and financial analysis.
In-depth knowledge of Oracle NetSuite.
Excellent analytical and problem-solving skills.
Strong communication and presentation skills.
Ability to work independently and as part of a team.
Meticulous attention to detail and a commitment to accuracy

Show more "
36,3881517899,Worldwide,KYC Quality Review,ING Corporate Finance,2024-03-08,https://ph.linkedin.com/jobs/view/kyc-quality-review-at-ing-corporate-finance-3881517899?position=1&pageNum=5&refId=tf1OUrKTQtCdluqA3QXcfw%3D%3D&trackingId=cQvV0PwRGVjgRSiwtzXPxA%3D%3D&trk=public_jobs_jserp-result_search-card,"Key Functional Responsibilities


Performing Quality Review on the CDD files:
End to end CDD review: aimed at discovery of potential quality errors in CDD files in a population.
Targeted review: to test for specific errors in completed CDD files.
Analyzing feedback on quality coming from Quality Assurance, Operational Compliance Dashboard, and other sources.
Determining focus areas for Quality Review and research questions.
Performing root cause analysis for the quality gaps, common errors identified.
Maintaining regular working relations with Processing Unit contacts e.g., Leads, SMEs, Signatories, etc. to perform in-depth root cause analysis
Preparing reports on the outcome of analysis and ensuring feedback loop with the specific Processing Unit to agree on the outcomes.
Proposing potential improvements, preventive and mitigating measures.
Liaising with Global KYC end to end Pillar, WB CDD QC Lead on additional focus areas and improvement actions required.
In some cases, validating closure of the improvement actions to confirm the structural fix has been applied.
Organizing lessons learnt and facilitating knowledge sharing sessions with Processing Units or the SME Community


Other


Supporting with project management activities related to quality, reporting, maintaining the team SharePoint, forms, and trackers.
Creating and updating reporting for various Governance forums, updating of Quality Review workplace instructions whenever needed.
Giving and asking for constructive feedback.
Partnering with local organizations and Global KYC team to understand relevant regulatory requirements, quality opportunities, challenges, needs, gaps.


Required Experience, Skills And Competencies


3+ years of relevant experience in AML/ CDD/ KYC in roles like CDD/KYC Analyst, Quality Control, Quality Assurance, and/or Subject Matter Expert.
Understanding of key regulations (FEC, ESR, FATCA, CRS) and their respective effects on the operational landscape of KYC.
Academic level and preferably a certification in FEC, FATCA, CRS, ESR or AML expertise areas or willingness to achieve those certifications.
Risk awareness and ability to interpret research results and which mitigation measures need to be designed and implemented following the research results.
Independent, analytical thinker, natural curiosity and desire to improve. A growth mindset. ability to get people on board’ and to influence change.
Proactive self-starter, Can-Do, No Surprises and Positive mind-set. Overall, you have a healthy work ethic and a willingness to collaborate.
Strong organizational and cultural sensitivity. Ability to successfully work remotely in multiple countries and ensure different cultures will work together as one team; taking into account different cultures, languages and time zones etc.
Ability to display flexibility to teams and adapt plan, approach and behavior to the different needs, cultures and situations.
Strong resilience; ability to navigate through ambiguity and simplify complexity without losing essence.
High fluency in English is a must.
Show more "
37,3879379379,Worldwide,Ajudante Familiar,IEFP,2024-04-02,https://pt.linkedin.com/jobs/view/ajudante-familiar-at-iefp-3879379379?position=3&pageNum=5&refId=tf1OUrKTQtCdluqA3QXcfw%3D%3D&trackingId=OyhmvlOMX9FcRosVBMPJQw%3D%3D&trk=public_jobs_jserp-result_search-card,"Condições Requeridas Habilitações Escolares e Profissionais

Habilitações Mínimas


º ano


Formação Profissional Exigida

Não

Data Prevista Para Início Do Trabalho

2024-02-01

Certificação Profissional

NR

Experiência Profissional

Experiência Anterior

Não

Cumprimento de Quotas

Cumprimento de Quotas ? recrutamento de pessoas com deficiência (Lei 4/2019)?:

Não

Outros Requisitos

Tipo(s) De Carta Condução

Ligeiros

Transporte Próprio

Sim

Normas específicas de higiene e segurança no trabalho:

Sim

Observações

legisladas para a atividade

Descrição do Perfil

AJUDANTE FAMILIAR PARA LAR DE IDOSOS

Condições Oferecidas Contrato de Trabalho

Tipo De Contrato

Sem termo

Regime De Trabalho

A tempo completo

Horário Trabalho

Regime Horário

Turnos

Nº De Horas

8.0

Descanso Semanal

Outro Rotativo

Formas De Prestação De Trabalho

Presencial

Remuneração e Subsídios

Remuneração Base Ilíquida

820 EUR/Mês

Subsídio De Refeição

Refeições incluídas

Irct

A entidade contratante declara estar abrangida pelo seguinte IRCT: Contrato Coletivo de Trabalho / 2023.03.08

Outras Regalias

Outras competências requeridas

Uso de Documentos

Localizar a Informação necessária num documento

Comunicação Oral

Compreender informação transmitida oralmente, como por exemplo instruções de trabalho detalhadas

Comunicação Escrita

Registar informação, escrevendo textos breves

Relacionamento com os Outros

Cooperar com os outros no seu trabalho

Resolução de Problemas

Reconhecer e identificar problemas

Tecnologias de Informação

Utilizar scanners, fotocopiadoras, telefones, faxes e outros equipamentos similares

Aprendizagem Autónoma

Aprender em ambiente de trabalho

Gestão de Recursos

Gerir o próprio tempo
Show more "
38,3879379161,Worldwide,Ajudante Familiar,IEFP,2024-04-02,https://pt.linkedin.com/jobs/view/ajudante-familiar-at-iefp-3879379161?position=4&pageNum=5&refId=tf1OUrKTQtCdluqA3QXcfw%3D%3D&trackingId=qV9jbigmfyJc%2BnfshzmkXQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Condições Requeridas Habilitações Escolares e Profissionais

Habilitações Mínimas


º ano


Formação Profissional Exigida

Não Relevante

Experiência Profissional

Experiência Anterior

Não

Outros Requisitos

Tipo(s) De Carta Condução

Ligeiros

Normas específicas de higiene e segurança no trabalho:

Não

Descrição do Perfil

TAREFAS DE APOIO AO UTENTE IDOSO DE FORMA A ASSEGURAR A SUA QUALIDADE DE VIDA AOS NÍVEIS DA HIGIENE PESSOAL E ALIMENTAÇÃO , TRATAMENTO DE ROUPAS E HIGIENIZAÇÃO DO ESPAÇO INSTITUCIONAL.DISPONIBILIDADE PARA TURNOSCARTA DE CONDUÇÃO DE LIGEIROS E TRANSPORTE PRÓPRIO

Condições Oferecidas Contrato de Trabalho

Tipo De Contrato

Sem termo

Regime De Trabalho

A tempo completo

Horário Trabalho

Regime Horário

a combinar

Nº De Horas

8.0

Descanso Semanal

Regime Geral

Formas De Prestação De Trabalho

Presencial

Remuneração e Subsídios

Remuneração Base Ilíquida

820 EUR/Mês

Subsídio De Refeição

Refeições incluídas

Subsídio De Turno

123 / EUR /mês

Irct

A entidade contratante declara não possuir IRCT.

Outras Regalias

Outras competências requeridas
Show more "
39,3879379162,Worldwide,Ajudante Familiar,IEFP,2024-04-02,https://pt.linkedin.com/jobs/view/ajudante-familiar-at-iefp-3879379162?position=5&pageNum=5&refId=tf1OUrKTQtCdluqA3QXcfw%3D%3D&trackingId=Blmt6jfEvr6Ed8Pd4QrXvg%3D%3D&trk=public_jobs_jserp-result_search-card,"Condições Requeridas Habilitações Escolares e Profissionais

Habilitações Mínimas


º ano


Formação Profissional Exigida

Não Relevante

Certificação Profissional

NR

Idiomas

Idioma

Oralidade

Escrita

Leitura

Certificado

Idioma

PORTUGUÊS

Oralidade

Bom

Escrita

Bom

Leitura

Bom

Certificado

Não

Experiência Profissional

Experiência Anterior

Não

Outros Requisitos

Normas específicas de higiene e segurança no trabalho:

Sim

Descrição do Perfil

AJUDANTE FAMILIAR (2 VAGAS).PESSOA QUE GOSTE DE TRABALHAR COM IDOSOS, PARA QUE SEJAM PRESTADOS TODOS OS CUIDADOS BÁSICOS DIÁRIOS AOS NOSSOS UTENTES, HIGIENE, ALIMENTAÇÃO, VIGILÂNCIA. TAMBÉM EXISTE SERVIÇO DE LIMPEZA, LAVANDARIA, COZINHA AO QUAL PODE HAVER A NECESSIDADE DE POLIVALÊNCIA.

Condições Oferecidas Contrato de Trabalho

Tipo De Contrato

Termo certo

Duração

12 (meses)

Regime De Trabalho

A tempo completo

Horário Trabalho

Regime Horário

Diurno

Nº De Horas

8.0

Horário

07:00 - 18:30

Descanso Semanal

Outro Rotativo

Formas De Prestação De Trabalho

Presencial

Remuneração e Subsídios

Remuneração Base Ilíquida

820 EUR/Mês

Subsídio De Refeição

Subsídio de alimentação

8.32 EUR / dia

Irct

A entidade contratante declara não possuir IRCT.

Outras Regalias

Outras competências requeridas
Show more "
